Gene	93207-4gran
fig|6666666.95583.peg.665	0.814218009478673
fig|6666666.95583.peg.2161	0.81390205371248
fig|6666666.95583.peg.2244	0.813586097946288
fig|6666666.95583.peg.1193	0.813270142180095
fig|6666666.95583.peg.3331	0.812954186413902
fig|6666666.95583.peg.1360	0.812638230647709
fig|6666666.95583.peg.1842	0.812322274881517
fig|6666666.95583.peg.200	0.812006319115324
fig|6666666.95583.peg.3488	0.811690363349131
fig|6666666.95583.peg.864	0.811374407582938
fig|6666666.95583.peg.2112	0.811058451816746
fig|6666666.95583.peg.372	0.810742496050553
fig|6666666.95583.peg.3755	0.81042654028436
fig|6666666.95583.peg.1696	0.810110584518167
fig|6666666.95583.peg.3425	0.809794628751975
fig|6666666.95583.peg.3310	0.809478672985782
fig|6666666.95583.peg.748	0.809162717219589
fig|6666666.95583.peg.3351	0.808846761453397
fig|6666666.95583.peg.3580	0.808530805687204
fig|6666666.95583.peg.670	0.808214849921011
fig|6666666.95583.peg.2682	0.807898894154818
fig|6666666.95583.peg.12	0.807582938388626
fig|6666666.95583.peg.775	0.807266982622433
fig|6666666.95583.peg.601	0.80695102685624
fig|6666666.95583.peg.29	0.806635071090047
fig|6666666.95583.peg.1267	0.806319115323855
fig|6666666.95583.peg.1501	0.806003159557662
fig|6666666.95583.peg.1823	0.805687203791469
fig|6666666.95583.peg.26	0.805371248025276
fig|6666666.95583.peg.3715	0.805055292259084
fig|6666666.95583.peg.2581	0.804739336492891
fig|6666666.95583.peg.3233	0.804423380726698
fig|6666666.95583.peg.3903	0.804107424960506
fig|6666666.95583.peg.2203	0.803791469194313
fig|6666666.95583.peg.182	0.80347551342812
fig|6666666.95583.peg.3687	0.803159557661927
fig|6666666.95583.peg.1992	0.802843601895735
fig|6666666.95583.peg.2725	0.802527646129542
fig|6666666.95583.peg.2237	0.802211690363349
fig|6666666.95583.peg.2125	0.801895734597156
fig|6666666.95583.peg.898	0.801579778830964
fig|6666666.95583.peg.2524	0.801263823064771
fig|6666666.95583.peg.2623	0.800947867298578
fig|6666666.95583.peg.2284	0.800631911532385
fig|6666666.95583.peg.3311	0.800315955766193
fig|6666666.95583.peg.944	0.8
fig|6666666.95583.peg.850	0.799684044233807
fig|6666666.95583.peg.1251	0.799368088467615
fig|6666666.95583.peg.2648	0.799052132701422
fig|6666666.95583.peg.1056	0.798736176935229
fig|6666666.95583.peg.3123	0.798420221169036
fig|6666666.95583.peg.2993	0.798104265402844
fig|6666666.95583.peg.1971	0.797788309636651
fig|6666666.95583.peg.3850	0.797472353870458
fig|6666666.95583.peg.3592	0.797156398104265
fig|6666666.95583.peg.1578	0.796840442338073
fig|6666666.95583.peg.3454	0.79652448657188
fig|6666666.95583.peg.2721	0.796208530805687
fig|6666666.95583.peg.691	0.795892575039495
fig|6666666.95583.peg.916	0.795576619273302
fig|6666666.95583.peg.1814	0.795260663507109
fig|6666666.95583.peg.2475	0.794944707740916
fig|6666666.95583.peg.1091	0.794628751974723
fig|6666666.95583.peg.1211	0.794312796208531
fig|6666666.95583.peg.457	0.793996840442338
fig|6666666.95583.peg.3024	0.793680884676145
fig|6666666.95583.peg.1357	0.793364928909953
fig|6666666.95583.peg.1883	0.79304897314376
fig|6666666.95583.peg.750	0.792733017377567
fig|6666666.95583.peg.692	0.792417061611374
fig|6666666.95583.peg.1065	0.792101105845182
fig|6666666.95583.peg.3620	0.791785150078989
fig|6666666.95583.peg.740	0.791469194312796
fig|6666666.95583.peg.3077	0.791153238546603
fig|6666666.95583.peg.579	0.790837282780411
fig|6666666.95583.peg.42	0.790521327014218
fig|6666666.95583.peg.3670	0.790205371248025
fig|6666666.95583.peg.2703	0.789889415481833
fig|6666666.95583.peg.2293	0.78957345971564
fig|6666666.95583.peg.2696	0.789257503949447
fig|6666666.95583.peg.3638	0.788941548183254
fig|6666666.95583.peg.2862	0.788625592417062
fig|6666666.95583.peg.3422	0.788309636650869
fig|6666666.95583.peg.627	0.787993680884676
fig|6666666.95583.peg.40	0.787677725118483
fig|6666666.95583.peg.1185	0.787361769352291
fig|6666666.95583.peg.1136	0.787045813586098
fig|6666666.95583.peg.3238	0.786729857819905
fig|6666666.95583.peg.953	0.786413902053713
fig|6666666.95583.peg.3113	0.78609794628752
fig|6666666.95583.peg.1518	0.785781990521327
fig|6666666.95583.peg.1684	0.785466034755134
fig|6666666.95583.peg.2744	0.785150078988942
fig|6666666.95583.peg.3019	0.784834123222749
fig|6666666.95583.peg.2240	0.784518167456556
fig|6666666.95583.peg.2057	0.784202211690363
fig|6666666.95583.peg.3484	0.783886255924171
fig|6666666.95583.peg.888	0.783570300157978
fig|6666666.95583.peg.661	0.783254344391785
fig|6666666.95583.peg.1921	0.782938388625592
fig|6666666.95583.peg.3076	0.7826224328594
fig|6666666.95583.peg.1329	0.782306477093207
fig|6666666.95583.peg.2722	0.781990521327014
fig|6666666.95583.peg.3590	0.781674565560821
fig|6666666.95583.peg.904	0.781358609794629
fig|6666666.95583.peg.3591	0.781042654028436
fig|6666666.95583.peg.10	0.780726698262243
fig|6666666.95583.peg.2642	0.780410742496051
fig|6666666.95583.peg.1843	0.780094786729858
fig|6666666.95583.peg.1942	0.779778830963665
fig|6666666.95583.peg.1160	0.779462875197472
fig|6666666.95583.peg.2615	0.77914691943128
fig|6666666.95583.peg.2329	0.778830963665087
fig|6666666.95583.peg.1528	0.778515007898894
fig|6666666.95583.peg.2984	0.778199052132701
fig|6666666.95583.peg.3489	0.777883096366509
fig|6666666.95583.peg.3558	0.777567140600316
fig|6666666.95583.peg.3171	0.777251184834123
fig|6666666.95583.peg.3340	0.77693522906793
fig|6666666.95583.peg.1879	0.776619273301738
fig|6666666.95583.peg.1421	0.776303317535545
fig|6666666.95583.peg.1866	0.775987361769352
fig|6666666.95583.peg.543	0.77567140600316
fig|6666666.95583.peg.3051	0.775355450236967
fig|6666666.95583.peg.1420	0.775039494470774
fig|6666666.95583.peg.325	0.774723538704581
fig|6666666.95583.peg.1123	0.774407582938389
fig|6666666.95583.peg.951	0.774091627172196
fig|6666666.95583.peg.3829	0.773775671406003
fig|6666666.95583.peg.907	0.77345971563981
fig|6666666.95583.peg.1335	0.773143759873618
fig|6666666.95583.peg.3901	0.772827804107425
fig|6666666.95583.peg.2393	0.772511848341232
fig|6666666.95583.peg.2132	0.77219589257504
fig|6666666.95583.peg.1619	0.771879936808847
fig|6666666.95583.peg.2459	0.771563981042654
fig|6666666.95583.peg.3289	0.771248025276461
fig|6666666.95583.peg.3464	0.770932069510269
fig|6666666.95583.peg.1629	0.770616113744076
fig|6666666.95583.peg.455	0.770300157977883
fig|6666666.95583.peg.625	0.76998420221169
fig|6666666.95583.peg.1049	0.769668246445498
fig|6666666.95583.peg.2202	0.769352290679305
fig|6666666.95583.peg.2048	0.769036334913112
fig|6666666.95583.peg.1599	0.768720379146919
fig|6666666.95583.peg.1089	0.768404423380727
fig|6666666.95583.peg.839	0.768088467614534
fig|6666666.95583.peg.1699	0.767772511848341
fig|6666666.95583.peg.3607	0.767456556082148
fig|6666666.95583.peg.142	0.767140600315956
fig|6666666.95583.peg.1243	0.766824644549763
fig|6666666.95583.peg.2735	0.76650868878357
fig|6666666.95583.peg.862	0.766192733017378
fig|6666666.95583.peg.3896	0.765876777251185
fig|6666666.95583.peg.3313	0.765560821484992
fig|6666666.95583.peg.976	0.765244865718799
fig|6666666.95583.peg.2775	0.764928909952607
fig|6666666.95583.peg.3402	0.764612954186414
fig|6666666.95583.peg.3439	0.764296998420221
fig|6666666.95583.peg.541	0.763981042654028
fig|6666666.95583.peg.894	0.763665086887836
fig|6666666.95583.peg.1308	0.763349131121643
fig|6666666.95583.peg.572	0.76303317535545
fig|6666666.95583.peg.146	0.762717219589258
fig|6666666.95583.peg.3280	0.762401263823065
fig|6666666.95583.peg.3069	0.762085308056872
fig|6666666.95583.peg.2261	0.761769352290679
fig|6666666.95583.peg.3753	0.761453396524487
fig|6666666.95583.peg.3073	0.761137440758294
fig|6666666.95583.peg.2448	0.760821484992101
fig|6666666.95583.peg.1270	0.760505529225908
fig|6666666.95583.peg.2515	0.760189573459716
fig|6666666.95583.peg.3684	0.759873617693523
fig|6666666.95583.peg.3721	0.75955766192733
fig|6666666.95583.peg.723	0.759241706161137
fig|6666666.95583.peg.145	0.758925750394945
fig|6666666.95583.peg.2829	0.758609794628752
fig|6666666.95583.peg.2995	0.758293838862559
fig|6666666.95583.peg.1993	0.757977883096366
fig|6666666.95583.peg.158	0.757661927330174
fig|6666666.95583.peg.3455	0.757345971563981
fig|6666666.95583.peg.2747	0.757030015797788
fig|6666666.95583.peg.1941	0.756714060031596
fig|6666666.95583.peg.338	0.756398104265403
fig|6666666.95583.peg.30	0.75608214849921
fig|6666666.95583.peg.2118	0.755766192733017
fig|6666666.95583.peg.3059	0.755450236966825
fig|6666666.95583.peg.1673	0.755134281200632
fig|6666666.95583.peg.3255	0.754818325434439
fig|6666666.95583.peg.1887	0.754502369668246
fig|6666666.95583.peg.1127	0.754186413902054
fig|6666666.95583.peg.2831	0.753870458135861
fig|6666666.95583.peg.2653	0.753554502369668
fig|6666666.95583.peg.97	0.753238546603476
fig|6666666.95583.peg.835	0.752922590837283
fig|6666666.95583.peg.1537	0.75260663507109
fig|6666666.95583.peg.482	0.752290679304897
fig|6666666.95583.peg.1682	0.751974723538705
fig|6666666.95583.peg.2277	0.751658767772512
fig|6666666.95583.peg.657	0.751342812006319
fig|6666666.95583.peg.553	0.751026856240126
fig|6666666.95583.peg.1194	0.750710900473934
fig|6666666.95583.peg.3686	0.750394944707741
fig|6666666.95583.peg.83	0.750078988941548
fig|6666666.95583.peg.1242	0.749763033175355
fig|6666666.95583.peg.168	0.749447077409163
fig|6666666.95583.peg.1797	0.74913112164297
fig|6666666.95583.peg.797	0.748815165876777
fig|6666666.95583.peg.2127	0.748499210110585
fig|6666666.95583.peg.3491	0.748183254344392
fig|6666666.95583.peg.2087	0.747867298578199
fig|6666666.95583.peg.1045	0.747551342812006
fig|6666666.95583.peg.2713	0.747235387045814
fig|6666666.95583.peg.3877	0.746919431279621
fig|6666666.95583.peg.3485	0.746603475513428
fig|6666666.95583.peg.1630	0.746287519747235
fig|6666666.95583.peg.2467	0.745971563981043
fig|6666666.95583.peg.1274	0.74565560821485
fig|6666666.95583.peg.1326	0.745339652448657
fig|6666666.95583.peg.1769	0.745023696682464
fig|6666666.95583.peg.3751	0.744707740916272
fig|6666666.95583.peg.1606	0.744391785150079
fig|6666666.95583.peg.1519	0.744075829383886
fig|6666666.95583.peg.1547	0.743759873617693
fig|6666666.95583.peg.2579	0.743443917851501
fig|6666666.95583.peg.3457	0.743127962085308
fig|6666666.95583.peg.3326	0.742812006319115
fig|6666666.95583.peg.3712	0.742496050552923
fig|6666666.95583.peg.1043	0.74218009478673
fig|6666666.95583.peg.3747	0.741864139020537
fig|6666666.95583.peg.3204	0.741548183254344
fig|6666666.95583.peg.3677	0.741232227488152
fig|6666666.95583.peg.2667	0.740916271721959
fig|6666666.95583.peg.590	0.740600315955766
fig|6666666.95583.peg.1798	0.740284360189573
fig|6666666.95583.peg.1330	0.739968404423381
fig|6666666.95583.peg.884	0.739652448657188
fig|6666666.95583.peg.2799	0.739336492890995
fig|6666666.95583.peg.65	0.739020537124803
fig|6666666.95583.peg.3026	0.73870458135861
fig|6666666.95583.peg.2690	0.738388625592417
fig|6666666.95583.peg.3005	0.738072669826224
fig|6666666.95583.peg.2023	0.737756714060032
fig|6666666.95583.peg.269	0.737440758293839
fig|6666666.95583.peg.3645	0.737124802527646
fig|6666666.95583.peg.1504	0.736808846761453
fig|6666666.95583.peg.3582	0.736492890995261
fig|6666666.95583.peg.2613	0.736176935229068
fig|6666666.95583.peg.491	0.735860979462875
fig|6666666.95583.peg.2632	0.735545023696683
fig|6666666.95583.peg.2231	0.73522906793049
fig|6666666.95583.peg.2265	0.734913112164297
fig|6666666.95583.peg.1885	0.734597156398104
fig|6666666.95583.peg.155	0.734281200631911
fig|6666666.95583.peg.1299	0.733965244865719
fig|6666666.95583.peg.2800	0.733649289099526
fig|6666666.95583.peg.3833	0.733333333333333
fig|6666666.95583.peg.2624	0.733017377567141
fig|6666666.95583.peg.2059	0.732701421800948
fig|6666666.95583.peg.3408	0.732385466034755
fig|6666666.95583.peg.474	0.732069510268562
fig|6666666.95583.peg.519	0.73175355450237
fig|6666666.95583.peg.588	0.731437598736177
fig|6666666.95583.peg.2350	0.731121642969984
fig|6666666.95583.peg.3371	0.730805687203791
fig|6666666.95583.peg.1996	0.730489731437599
fig|6666666.95583.peg.2441	0.730173775671406
fig|6666666.95583.peg.1128	0.729857819905213
fig|6666666.95583.peg.3016	0.729541864139021
fig|6666666.95583.peg.3861	0.729225908372828
fig|6666666.95583.peg.2573	0.728909952606635
fig|6666666.95583.peg.2032	0.728593996840442
fig|6666666.95583.peg.277	0.72827804107425
fig|6666666.95583.peg.3224	0.727962085308057
fig|6666666.95583.peg.3759	0.727646129541864
fig|6666666.95583.peg.2694	0.727330173775671
fig|6666666.95583.peg.2803	0.727014218009479
fig|6666666.95583.peg.1686	0.726698262243286
fig|6666666.95583.peg.2012	0.726382306477093
fig|6666666.95583.peg.1580	0.7260663507109
fig|6666666.95583.peg.2589	0.725750394944708
fig|6666666.95583.peg.3097	0.725434439178515
fig|6666666.95583.peg.3092	0.725118483412322
fig|6666666.95583.peg.3478	0.72480252764613
fig|6666666.95583.peg.2379	0.724486571879937
fig|6666666.95583.peg.1563	0.724170616113744
fig|6666666.95583.peg.3624	0.723854660347551
fig|6666666.95583.peg.3089	0.723538704581359
fig|6666666.95583.peg.2706	0.723222748815166
fig|6666666.95583.peg.2591	0.722906793048973
fig|6666666.95583.peg.1439	0.72259083728278
fig|6666666.95583.peg.1334	0.722274881516588
fig|6666666.95583.peg.3321	0.721958925750395
fig|6666666.95583.peg.3902	0.721642969984202
fig|6666666.95583.peg.591	0.721327014218009
fig|6666666.95583.peg.3897	0.721011058451817
fig|6666666.95583.peg.284	0.720695102685624
fig|6666666.95583.peg.841	0.720379146919431
fig|6666666.95583.peg.2593	0.720063191153239
fig|6666666.95583.peg.3235	0.719747235387046
fig|6666666.95583.peg.1100	0.719431279620853
fig|6666666.95583.peg.1306	0.71911532385466
fig|6666666.95583.peg.693	0.718799368088468
fig|6666666.95583.peg.1416	0.718483412322275
fig|6666666.95583.peg.784	0.718167456556082
fig|6666666.95583.peg.3056	0.717851500789889
fig|6666666.95583.peg.2462	0.717535545023697
fig|6666666.95583.peg.2353	0.717219589257504
fig|6666666.95583.peg.3181	0.716903633491311
fig|6666666.95583.peg.1943	0.716587677725118
fig|6666666.95583.peg.805	0.716271721958926
fig|6666666.95583.peg.1703	0.715955766192733
fig|6666666.95583.peg.352	0.71563981042654
fig|6666666.95583.peg.626	0.715323854660348
fig|6666666.95583.peg.2485	0.715007898894155
fig|6666666.95583.peg.1980	0.714691943127962
fig|6666666.95583.peg.402	0.714375987361769
fig|6666666.95583.peg.631	0.714060031595577
fig|6666666.95583.peg.1237	0.713744075829384
fig|6666666.95583.peg.2815	0.713428120063191
fig|6666666.95583.peg.1328	0.713112164296998
fig|6666666.95583.peg.1802	0.712796208530806
fig|6666666.95583.peg.58	0.712480252764613
fig|6666666.95583.peg.3820	0.71216429699842
fig|6666666.95583.peg.2106	0.711848341232228
fig|6666666.95583.peg.2049	0.711532385466035
fig|6666666.95583.peg.3584	0.711216429699842
fig|6666666.95583.peg.1522	0.710900473933649
fig|6666666.95583.peg.2242	0.710584518167457
fig|6666666.95583.peg.1819	0.710268562401264
fig|6666666.95583.peg.1901	0.709952606635071
fig|6666666.95583.peg.2901	0.709636650868878
fig|6666666.95583.peg.2602	0.709320695102686
fig|6666666.95583.peg.2143	0.709004739336493
fig|6666666.95583.peg.1005	0.7086887835703
fig|6666666.95583.peg.3412	0.708372827804107
fig|6666666.95583.peg.109	0.708056872037915
fig|6666666.95583.peg.3571	0.707740916271722
fig|6666666.95583.peg.651	0.707424960505529
fig|6666666.95583.peg.2802	0.707109004739336
fig|6666666.95583.peg.3095	0.706793048973144
fig|6666666.95583.peg.1054	0.706477093206951
fig|6666666.95583.peg.1467	0.706161137440758
fig|6666666.95583.peg.3588	0.705845181674566
fig|6666666.95583.peg.906	0.705529225908373
fig|6666666.95583.peg.1468	0.70521327014218
fig|6666666.95583.peg.1236	0.704897314375987
fig|6666666.95583.peg.3338	0.704581358609795
fig|6666666.95583.peg.815	0.704265402843602
fig|6666666.95583.peg.3038	0.703949447077409
fig|6666666.95583.peg.2582	0.703633491311216
fig|6666666.95583.peg.2654	0.703317535545024
fig|6666666.95583.peg.1748	0.703001579778831
fig|6666666.95583.peg.3767	0.702685624012638
fig|6666666.95583.peg.3692	0.702369668246446
fig|6666666.95583.peg.2381	0.702053712480253
fig|6666666.95583.peg.2572	0.70173775671406
fig|6666666.95583.peg.3133	0.701421800947867
fig|6666666.95583.peg.81	0.701105845181675
fig|6666666.95583.peg.3437	0.700789889415482
fig|6666666.95583.peg.2650	0.700473933649289
fig|6666666.95583.peg.1666	0.700157977883096
fig|6666666.95583.peg.393	0.699842022116904
fig|6666666.95583.peg.1700	0.699526066350711
fig|6666666.95583.peg.798	0.699210110584518
fig|6666666.95583.peg.2843	0.698894154818325
fig|6666666.95583.peg.2200	0.698578199052133
fig|6666666.95583.peg.2859	0.69826224328594
fig|6666666.95583.peg.1689	0.697946287519747
fig|6666666.95583.peg.2135	0.697630331753554
fig|6666666.95583.peg.2397	0.697314375987362
fig|6666666.95583.peg.3297	0.696998420221169
fig|6666666.95583.peg.2228	0.696682464454976
fig|6666666.95583.peg.688	0.696366508688784
fig|6666666.95583.peg.2730	0.696050552922591
fig|6666666.95583.peg.1687	0.695734597156398
fig|6666666.95583.peg.2304	0.695418641390205
fig|6666666.95583.peg.2646	0.695102685624013
fig|6666666.95583.peg.833	0.69478672985782
fig|6666666.95583.peg.2424	0.694470774091627
fig|6666666.95583.peg.909	0.694154818325434
fig|6666666.95583.peg.2767	0.693838862559242
fig|6666666.95583.peg.1038	0.693522906793049
fig|6666666.95583.peg.3082	0.693206951026856
fig|6666666.95583.peg.1073	0.692890995260664
fig|6666666.95583.peg.3249	0.692575039494471
fig|6666666.95583.peg.958	0.692259083728278
fig|6666666.95583.peg.1872	0.691943127962085
fig|6666666.95583.peg.3041	0.691627172195893
fig|6666666.95583.peg.2922	0.6913112164297
fig|6666666.95583.peg.662	0.690995260663507
fig|6666666.95583.peg.646	0.690679304897314
fig|6666666.95583.peg.829	0.690363349131122
fig|6666666.95583.peg.1613	0.690047393364929
fig|6666666.95583.peg.1037	0.689731437598736
fig|6666666.95583.peg.3916	0.689415481832543
fig|6666666.95583.peg.3031	0.689099526066351
fig|6666666.95583.peg.800	0.688783570300158
fig|6666666.95583.peg.963	0.688467614533965
fig|6666666.95583.peg.2145	0.688151658767773
fig|6666666.95583.peg.1404	0.68783570300158
fig|6666666.95583.peg.1001	0.687519747235387
fig|6666666.95583.peg.1158	0.687203791469194
fig|6666666.95583.peg.2812	0.686887835703002
fig|6666666.95583.peg.2164	0.686571879936809
fig|6666666.95583.peg.1165	0.686255924170616
fig|6666666.95583.peg.628	0.685939968404423
fig|6666666.95583.peg.1337	0.685624012638231
fig|6666666.95583.peg.1596	0.685308056872038
fig|6666666.95583.peg.3668	0.684992101105845
fig|6666666.95583.peg.1120	0.684676145339652
fig|6666666.95583.peg.2291	0.68436018957346
fig|6666666.95583.peg.853	0.684044233807267
fig|6666666.95583.peg.560	0.683728278041074
fig|6666666.95583.peg.1246	0.683412322274881
fig|6666666.95583.peg.348	0.683096366508689
fig|6666666.95583.peg.1284	0.682780410742496
fig|6666666.95583.peg.758	0.682464454976303
fig|6666666.95583.peg.3826	0.682148499210111
fig|6666666.95583.peg.2140	0.681832543443918
fig|6666666.95583.peg.2732	0.681516587677725
fig|6666666.95583.peg.3183	0.681200631911532
fig|6666666.95583.peg.650	0.68088467614534
fig|6666666.95583.peg.3481	0.680568720379147
fig|6666666.95583.peg.1567	0.680252764612954
fig|6666666.95583.peg.301	0.679936808846761
fig|6666666.95583.peg.3290	0.679620853080569
fig|6666666.95583.peg.2749	0.679304897314376
fig|6666666.95583.peg.2616	0.678988941548183
fig|6666666.95583.peg.1166	0.678672985781991
fig|6666666.95583.peg.1082	0.678357030015798
fig|6666666.95583.peg.1835	0.678041074249605
fig|6666666.95583.peg.1931	0.677725118483412
fig|6666666.95583.peg.945	0.67740916271722
fig|6666666.95583.peg.602	0.677093206951027
fig|6666666.95583.peg.3679	0.676777251184834
fig|6666666.95583.peg.959	0.676461295418641
fig|6666666.95583.peg.440	0.676145339652449
fig|6666666.95583.peg.2594	0.675829383886256
fig|6666666.95583.peg.3124	0.675513428120063
fig|6666666.95583.peg.726	0.675197472353871
fig|6666666.95583.peg.1460	0.674881516587678
fig|6666666.95583.peg.2256	0.674565560821485
fig|6666666.95583.peg.1867	0.674249605055292
fig|6666666.95583.peg.2622	0.673933649289099
fig|6666666.95583.peg.965	0.673617693522907
fig|6666666.95583.peg.498	0.673301737756714
fig|6666666.95583.peg.1179	0.672985781990521
fig|6666666.95583.peg.2649	0.672669826224329
fig|6666666.95583.peg.3187	0.672353870458136
fig|6666666.95583.peg.3691	0.672037914691943
fig|6666666.95583.peg.1463	0.67172195892575
fig|6666666.95583.peg.1058	0.671406003159558
fig|6666666.95583.peg.1498	0.671090047393365
fig|6666666.95583.peg.2801	0.670774091627172
fig|6666666.95583.peg.1273	0.670458135860979
fig|6666666.95583.peg.2383	0.670142180094787
fig|6666666.95583.peg.3758	0.669826224328594
fig|6666666.95583.peg.2819	0.669510268562401
fig|6666666.95583.peg.1646	0.669194312796209
fig|6666666.95583.peg.2447	0.668878357030016
fig|6666666.95583.peg.1207	0.668562401263823
fig|6666666.95583.peg.3036	0.66824644549763
fig|6666666.95583.peg.1705	0.667930489731438
fig|6666666.95583.peg.98	0.667614533965245
fig|6666666.95583.peg.1304	0.667298578199052
fig|6666666.95583.peg.2239	0.666982622432859
fig|6666666.95583.peg.1527	0.666666666666667
fig|6666666.95583.peg.2258	0.666350710900474
fig|6666666.95583.peg.3847	0.666034755134281
fig|6666666.95583.peg.3328	0.665718799368088
fig|6666666.95583.peg.2788	0.665402843601896
fig|6666666.95583.peg.1903	0.665086887835703
fig|6666666.95583.peg.3742	0.66477093206951
fig|6666666.95583.peg.1034	0.664454976303318
fig|6666666.95583.peg.1497	0.664139020537125
fig|6666666.95583.peg.556	0.663823064770932
fig|6666666.95583.peg.1791	0.663507109004739
fig|6666666.95583.peg.207	0.663191153238547
fig|6666666.95583.peg.2780	0.662875197472354
fig|6666666.95583.peg.683	0.662559241706161
fig|6666666.95583.peg.2840	0.662243285939968
fig|6666666.95583.peg.2575	0.661927330173776
fig|6666666.95583.peg.2726	0.661611374407583
fig|6666666.95583.peg.3035	0.66129541864139
fig|6666666.95583.peg.3254	0.660979462875197
fig|6666666.95583.peg.806	0.660663507109005
fig|6666666.95583.peg.820	0.660347551342812
fig|6666666.95583.peg.3576	0.660031595576619
fig|6666666.95583.peg.3239	0.659715639810427
fig|6666666.95583.peg.281	0.659399684044234
fig|6666666.95583.peg.2279	0.659083728278041
fig|6666666.95583.peg.2789	0.658767772511848
fig|6666666.95583.peg.2810	0.658451816745656
fig|6666666.95583.peg.684	0.658135860979463
fig|6666666.95583.peg.218	0.65781990521327
fig|6666666.95583.peg.2423	0.657503949447077
fig|6666666.95583.peg.3622	0.657187993680885
fig|6666666.95583.peg.545	0.656872037914692
fig|6666666.95583.peg.2596	0.656556082148499
fig|6666666.95583.peg.483	0.656240126382306
fig|6666666.95583.peg.2060	0.655924170616114
fig|6666666.95583.peg.2665	0.655608214849921
fig|6666666.95583.peg.1598	0.655292259083728
fig|6666666.95583.peg.3307	0.654976303317536
fig|6666666.95583.peg.2460	0.654660347551343
fig|6666666.95583.peg.2737	0.65434439178515
fig|6666666.95583.peg.1660	0.654028436018957
fig|6666666.95583.peg.1516	0.653712480252765
fig|6666666.95583.peg.3266	0.653396524486572
fig|6666666.95583.peg.2473	0.653080568720379
fig|6666666.95583.peg.3421	0.652764612954186
fig|6666666.95583.peg.2588	0.652448657187994
fig|6666666.95583.peg.2469	0.652132701421801
fig|6666666.95583.peg.2605	0.651816745655608
fig|6666666.95583.peg.54	0.651500789889416
fig|6666666.95583.peg.2084	0.651184834123223
fig|6666666.95583.peg.78	0.65086887835703
fig|6666666.95583.peg.2055	0.650552922590837
fig|6666666.95583.peg.3275	0.650236966824645
fig|6666666.95583.peg.2881	0.649921011058452
fig|6666666.95583.peg.3496	0.649605055292259
fig|6666666.95583.peg.3282	0.649289099526066
fig|6666666.95583.peg.351	0.648973143759874
fig|6666666.95583.peg.2005	0.648657187993681
fig|6666666.95583.peg.2607	0.648341232227488
fig|6666666.95583.peg.2426	0.648025276461295
fig|6666666.95583.peg.3148	0.647709320695103
fig|6666666.95583.peg.137	0.64739336492891
fig|6666666.95583.peg.1535	0.647077409162717
fig|6666666.95583.peg.1948	0.646761453396524
fig|6666666.95583.peg.2124	0.646445497630332
fig|6666666.95583.peg.1466	0.646129541864139
fig|6666666.95583.peg.2	0.645813586097946
fig|6666666.95583.peg.3443	0.645497630331754
fig|6666666.95583.peg.3139	0.645181674565561
fig|6666666.95583.peg.714	0.644865718799368
fig|6666666.95583.peg.531	0.644549763033175
fig|6666666.95583.peg.3248	0.644233807266983
fig|6666666.95583.peg.293	0.64391785150079
fig|6666666.95583.peg.1112	0.643601895734597
fig|6666666.95583.peg.1375	0.643285939968404
fig|6666666.95583.peg.2134	0.642969984202212
fig|6666666.95583.peg.1197	0.642654028436019
fig|6666666.95583.peg.937	0.642338072669826
fig|6666666.95583.peg.1035	0.642022116903634
fig|6666666.95583.peg.2708	0.641706161137441
fig|6666666.95583.peg.1976	0.641390205371248
fig|6666666.95583.peg.2382	0.641074249605055
fig|6666666.95583.peg.3252	0.640758293838863
fig|6666666.95583.peg.2402	0.64044233807267
fig|6666666.95583.peg.539	0.640126382306477
fig|6666666.95583.peg.1186	0.639810426540284
fig|6666666.95583.peg.86	0.639494470774092
fig|6666666.95583.peg.645	0.639178515007899
fig|6666666.95583.peg.3030	0.638862559241706
fig|6666666.95583.peg.2920	0.638546603475513
fig|6666666.95583.peg.198	0.638230647709321
fig|6666666.95583.peg.2013	0.637914691943128
fig|6666666.95583.peg.1169	0.637598736176935
fig|6666666.95583.peg.1110	0.637282780410742
fig|6666666.95583.peg.825	0.63696682464455
fig|6666666.95583.peg.3542	0.636650868878357
fig|6666666.95583.peg.3539	0.636334913112164
fig|6666666.95583.peg.1873	0.636018957345972
fig|6666666.95583.peg.25	0.635703001579779
fig|6666666.95583.peg.191	0.635387045813586
fig|6666666.95583.peg.2595	0.635071090047393
fig|6666666.95583.peg.3087	0.634755134281201
fig|6666666.95583.peg.2392	0.634439178515008
fig|6666666.95583.peg.3349	0.634123222748815
fig|6666666.95583.peg.502	0.633807266982622
fig|6666666.95583.peg.3858	0.63349131121643
fig|6666666.95583.peg.1204	0.633175355450237
fig|6666666.95583.peg.2784	0.632859399684044
fig|6666666.95583.peg.3825	0.632543443917852
fig|6666666.95583.peg.2658	0.632227488151659
fig|6666666.95583.peg.3518	0.631911532385466
fig|6666666.95583.peg.1447	0.631595576619273
fig|6666666.95583.peg.267	0.631279620853081
fig|6666666.95583.peg.720	0.630963665086888
fig|6666666.95583.peg.2096	0.630647709320695
fig|6666666.95583.peg.1461	0.630331753554502
fig|6666666.95583.peg.1418	0.63001579778831
fig|6666666.95583.peg.3025	0.629699842022117
fig|6666666.95583.peg.3258	0.629383886255924
fig|6666666.95583.peg.1075	0.629067930489731
fig|6666666.95583.peg.2952	0.628751974723539
