feature_ids	4-gran
fig|6666666.95701.peg.1405	0.75086249383933
fig|6666666.95701.peg.1972	0.750616067028093
fig|6666666.95701.peg.3729	0.750369640216856
fig|6666666.95701.peg.2177	0.750123213405618
fig|6666666.95701.peg.808	0.749876786594382
fig|6666666.95701.peg.1131	0.749630359783144
fig|6666666.95701.peg.441	0.749383932971907
fig|6666666.95701.peg.1481	0.74913750616067
fig|6666666.95701.peg.1180	0.748891079349433
fig|6666666.95701.peg.3890	0.748644652538196
fig|6666666.95701.peg.1087	0.748398225726959
fig|6666666.95701.peg.2691	0.748151798915722
fig|6666666.95701.peg.4319	0.747905372104485
fig|6666666.95701.peg.3931	0.747658945293248
fig|6666666.95701.peg.2224	0.747412518482011
fig|6666666.95701.peg.2692	0.747166091670774
fig|6666666.95701.peg.4393	0.746919664859537
fig|6666666.95701.peg.4207	0.7466732380483
fig|6666666.95701.peg.1607	0.746426811237063
fig|6666666.95701.peg.2227	0.746180384425826
fig|6666666.95701.peg.3992	0.745933957614588
fig|6666666.95701.peg.4468	0.745687530803351
fig|6666666.95701.peg.1011	0.745441103992114
fig|6666666.95701.peg.3947	0.745194677180877
fig|6666666.95701.peg.2041	0.74494825036964
fig|6666666.95701.peg.3355	0.744701823558403
fig|6666666.95701.peg.1222	0.744455396747166
fig|6666666.95701.peg.3061	0.744208969935929
fig|6666666.95701.peg.2498	0.743962543124692
fig|6666666.95701.peg.1743	0.743716116313455
fig|6666666.95701.peg.3648	0.743469689502218
fig|6666666.95701.peg.3220	0.743223262690981
fig|6666666.95701.peg.2264	0.742976835879744
fig|6666666.95701.peg.809	0.742730409068507
fig|6666666.95701.peg.1276	0.74248398225727
fig|6666666.95701.peg.1427	0.742237555446033
fig|6666666.95701.peg.189	0.741991128634795
fig|6666666.95701.peg.1736	0.741744701823558
fig|6666666.95701.peg.4518	0.741498275012321
fig|6666666.95701.peg.3732	0.741251848201084
fig|6666666.95701.peg.1188	0.741005421389847
fig|6666666.95701.peg.2533	0.74075899457861
fig|6666666.95701.peg.1307	0.740512567767373
fig|6666666.95701.peg.132	0.740266140956136
fig|6666666.95701.peg.4363	0.740019714144899
fig|6666666.95701.peg.3736	0.739773287333662
fig|6666666.95701.peg.133	0.739526860522425
fig|6666666.95701.peg.2031	0.739280433711188
fig|6666666.95701.peg.1583	0.739034006899951
fig|6666666.95701.peg.1647	0.738787580088714
fig|6666666.95701.peg.208	0.738541153277477
fig|6666666.95701.peg.3003	0.73829472646624
fig|6666666.95701.peg.3357	0.738048299655003
fig|6666666.95701.peg.2870	0.737801872843765
fig|6666666.95701.peg.3983	0.737555446032528
fig|6666666.95701.peg.1598	0.737309019221291
fig|6666666.95701.peg.3897	0.737062592410054
fig|6666666.95701.peg.1202	0.736816165598817
fig|6666666.95701.peg.2354	0.73656973878758
fig|6666666.95701.peg.2903	0.736323311976343
fig|6666666.95701.peg.3918	0.736076885165106
fig|6666666.95701.peg.3946	0.735830458353869
fig|6666666.95701.peg.1112	0.735584031542632
fig|6666666.95701.peg.322	0.735337604731395
fig|6666666.95701.peg.3588	0.735091177920158
fig|6666666.95701.peg.2061	0.734844751108921
fig|6666666.95701.peg.2222	0.734598324297684
fig|6666666.95701.peg.2164	0.734351897486446
fig|6666666.95701.peg.1788	0.734105470675209
fig|6666666.95701.peg.2246	0.733859043863972
fig|6666666.95701.peg.2805	0.733612617052735
fig|6666666.95701.peg.3565	0.733366190241498
fig|6666666.95701.peg.3237	0.733119763430261
fig|6666666.95701.peg.2306	0.732873336619024
fig|6666666.95701.peg.661	0.732626909807787
fig|6666666.95701.peg.1093	0.73238048299655
fig|6666666.95701.peg.2427	0.732134056185313
fig|6666666.95701.peg.741	0.731887629374076
fig|6666666.95701.peg.968	0.731641202562839
fig|6666666.95701.peg.3981	0.731394775751602
fig|6666666.95701.peg.2727	0.731148348940365
fig|6666666.95701.peg.4005	0.730901922129128
fig|6666666.95701.peg.1388	0.730655495317891
fig|6666666.95701.peg.3555	0.730409068506654
fig|6666666.95701.peg.4181	0.730162641695416
fig|6666666.95701.peg.1211	0.729916214884179
fig|6666666.95701.peg.211	0.729669788072942
fig|6666666.95701.peg.2802	0.729423361261705
fig|6666666.95701.peg.1403	0.729176934450468
fig|6666666.95701.peg.235	0.728930507639231
fig|6666666.95701.peg.2798	0.728684080827994
fig|6666666.95701.peg.4301	0.728437654016757
fig|6666666.95701.peg.1207	0.72819122720552
fig|6666666.95701.peg.2753	0.727944800394283
fig|6666666.95701.peg.425	0.727698373583046
fig|6666666.95701.peg.4372	0.727451946771809
fig|6666666.95701.peg.3078	0.727205519960572
fig|6666666.95701.peg.3065	0.726959093149335
fig|6666666.95701.peg.526	0.726712666338098
fig|6666666.95701.peg.4199	0.726466239526861
fig|6666666.95701.peg.3083	0.726219812715623
fig|6666666.95701.peg.1663	0.725973385904386
fig|6666666.95701.peg.2263	0.725726959093149
fig|6666666.95701.peg.1184	0.725480532281912
fig|6666666.95701.peg.2887	0.725234105470675
fig|6666666.95701.peg.4464	0.724987678659438
fig|6666666.95701.peg.3085	0.724741251848201
fig|6666666.95701.peg.1717	0.724494825036964
fig|6666666.95701.peg.4419	0.724248398225727
fig|6666666.95701.peg.2834	0.72400197141449
fig|6666666.95701.peg.195	0.723755544603253
fig|6666666.95701.peg.643	0.723509117792016
fig|6666666.95701.peg.1081	0.723262690980779
fig|6666666.95701.peg.2755	0.723016264169542
fig|6666666.95701.peg.1173	0.722769837358305
fig|6666666.95701.peg.4458	0.722523410547067
fig|6666666.95701.peg.1132	0.72227698373583
fig|6666666.95701.peg.758	0.722030556924593
fig|6666666.95701.peg.4003	0.721784130113356
fig|6666666.95701.peg.1252	0.721537703302119
fig|6666666.95701.peg.1018	0.721291276490882
fig|6666666.95701.peg.1514	0.721044849679645
fig|6666666.95701.peg.2370	0.720798422868408
fig|6666666.95701.peg.1406	0.720551996057171
fig|6666666.95701.peg.2774	0.720305569245934
fig|6666666.95701.peg.2063	0.720059142434697
fig|6666666.95701.peg.976	0.71981271562346
fig|6666666.95701.peg.1213	0.719566288812223
fig|6666666.95701.peg.1463	0.719319862000986
fig|6666666.95701.peg.4362	0.719073435189749
fig|6666666.95701.peg.4471	0.718827008378512
fig|6666666.95701.peg.1012	0.718580581567275
fig|6666666.95701.peg.3900	0.718334154756037
fig|6666666.95701.peg.1811	0.7180877279448
fig|6666666.95701.peg.2328	0.717841301133563
fig|6666666.95701.peg.4010	0.717594874322326
fig|6666666.95701.peg.2913	0.717348447511089
fig|6666666.95701.peg.1815	0.717102020699852
fig|6666666.95701.peg.2841	0.716855593888615
fig|6666666.95701.peg.4502	0.716609167077378
fig|6666666.95701.peg.3077	0.716362740266141
fig|6666666.95701.peg.1151	0.716116313454904
fig|6666666.95701.peg.2981	0.715869886643667
fig|6666666.95701.peg.2915	0.71562345983243
fig|6666666.95701.peg.4323	0.715377033021193
fig|6666666.95701.peg.2791	0.715130606209956
fig|6666666.95701.peg.4158	0.714884179398719
fig|6666666.95701.peg.1714	0.714637752587482
fig|6666666.95701.peg.324	0.714391325776244
fig|6666666.95701.peg.3233	0.714144898965007
fig|6666666.95701.peg.3591	0.71389847215377
fig|6666666.95701.peg.4373	0.713652045342533
fig|6666666.95701.peg.1483	0.713405618531296
fig|6666666.95701.peg.525	0.713159191720059
fig|6666666.95701.peg.77	0.712912764908822
fig|6666666.95701.peg.856	0.712666338097585
fig|6666666.95701.peg.2096	0.712419911286348
fig|6666666.95701.peg.2233	0.712173484475111
fig|6666666.95701.peg.2935	0.711927057663874
fig|6666666.95701.peg.3676	0.711680630852637
fig|6666666.95701.peg.1808	0.7114342040414
fig|6666666.95701.peg.1219	0.711187777230163
fig|6666666.95701.peg.3556	0.710941350418926
fig|6666666.95701.peg.3063	0.710694923607688
fig|6666666.95701.peg.1490	0.710448496796452
fig|6666666.95701.peg.1842	0.710202069985214
fig|6666666.95701.peg.2929	0.709955643173977
fig|6666666.95701.peg.2626	0.70970921636274
fig|6666666.95701.peg.1272	0.709462789551503
fig|6666666.95701.peg.3635	0.709216362740266
fig|6666666.95701.peg.1746	0.708969935929029
fig|6666666.95701.peg.3366	0.708723509117792
fig|6666666.95701.peg.4349	0.708477082306555
fig|6666666.95701.peg.2899	0.708230655495318
fig|6666666.95701.peg.3954	0.707984228684081
fig|6666666.95701.peg.1102	0.707737801872844
fig|6666666.95701.peg.447	0.707491375061607
fig|6666666.95701.peg.3618	0.70724494825037
fig|6666666.95701.peg.527	0.706998521439133
fig|6666666.95701.peg.353	0.706752094627896
fig|6666666.95701.peg.1711	0.706505667816658
fig|6666666.95701.peg.1901	0.706259241005421
fig|6666666.95701.peg.1028	0.706012814194184
fig|6666666.95701.peg.3921	0.705766387382947
fig|6666666.95701.peg.2174	0.70551996057171
fig|6666666.95701.peg.2804	0.705273533760473
fig|6666666.95701.peg.2862	0.705027106949236
fig|6666666.95701.peg.2908	0.704780680137999
fig|6666666.95701.peg.1482	0.704534253326762
fig|6666666.95701.peg.4525	0.704287826515525
fig|6666666.95701.peg.1248	0.704041399704288
fig|6666666.95701.peg.2738	0.703794972893051
fig|6666666.95701.peg.4321	0.703548546081814
fig|6666666.95701.peg.4017	0.703302119270577
fig|6666666.95701.peg.2421	0.70305569245934
fig|6666666.95701.peg.1246	0.702809265648103
fig|6666666.95701.peg.1420	0.702562838836865
fig|6666666.95701.peg.1088	0.702316412025628
fig|6666666.95701.peg.2816	0.702069985214391
fig|6666666.95701.peg.2153	0.701823558403154
fig|6666666.95701.peg.2515	0.701577131591917
fig|6666666.95701.peg.2885	0.70133070478068
fig|6666666.95701.peg.1641	0.701084277969443
fig|6666666.95701.peg.4156	0.700837851158206
fig|6666666.95701.peg.3673	0.700591424346969
fig|6666666.95701.peg.2098	0.700344997535732
fig|6666666.95701.peg.1807	0.700098570724495
fig|6666666.95701.peg.2932	0.699852143913258
fig|6666666.95701.peg.1735	0.699605717102021
fig|6666666.95701.peg.2105	0.699359290290784
fig|6666666.95701.peg.628	0.699112863479547
fig|6666666.95701.peg.2565	0.698866436668309
fig|6666666.95701.peg.907	0.698620009857072
fig|6666666.95701.peg.2226	0.698373583045835
fig|6666666.95701.peg.3892	0.698127156234598
fig|6666666.95701.peg.1082	0.697880729423361
fig|6666666.95701.peg.3996	0.697634302612124
fig|6666666.95701.peg.2797	0.697387875800887
fig|6666666.95701.peg.2137	0.69714144898965
fig|6666666.95701.peg.4157	0.696895022178413
fig|6666666.95701.peg.2842	0.696648595367176
fig|6666666.95701.peg.3268	0.696402168555939
fig|6666666.95701.peg.4018	0.696155741744702
fig|6666666.95701.peg.359	0.695909314933465
fig|6666666.95701.peg.1130	0.695662888122228
fig|6666666.95701.peg.1820	0.695416461310991
fig|6666666.95701.peg.4091	0.695170034499754
fig|6666666.95701.peg.1805	0.694923607688516
fig|6666666.95701.peg.1197	0.694677180877279
fig|6666666.95701.peg.1511	0.694430754066042
fig|6666666.95701.peg.3564	0.694184327254805
fig|6666666.95701.peg.4336	0.693937900443568
fig|6666666.95701.peg.1795	0.693691473632331
fig|6666666.95701.peg.2170	0.693445046821094
fig|6666666.95701.peg.624	0.693198620009857
fig|6666666.95701.peg.59	0.69295219319862
fig|6666666.95701.peg.1411	0.692705766387383
fig|6666666.95701.peg.2329	0.692459339576146
fig|6666666.95701.peg.1433	0.692212912764909
fig|6666666.95701.peg.1744	0.691966485953672
fig|6666666.95701.peg.3936	0.691720059142435
fig|6666666.95701.peg.1452	0.691473632331198
fig|6666666.95701.peg.4037	0.691227205519961
fig|6666666.95701.peg.2029	0.690980778708724
fig|6666666.95701.peg.3950	0.690734351897486
fig|6666666.95701.peg.2696	0.690487925086249
fig|6666666.95701.peg.535	0.690241498275012
fig|6666666.95701.peg.539	0.689995071463775
fig|6666666.95701.peg.816	0.689748644652538
fig|6666666.95701.peg.1923	0.689502217841301
fig|6666666.95701.peg.2748	0.689255791030064
fig|6666666.95701.peg.1440	0.689009364218827
fig|6666666.95701.peg.1271	0.68876293740759
fig|6666666.95701.peg.4160	0.688516510596353
fig|6666666.95701.peg.1214	0.688270083785116
fig|6666666.95701.peg.1274	0.688023656973879
fig|6666666.95701.peg.1462	0.687777230162642
fig|6666666.95701.peg.645	0.687530803351405
fig|6666666.95701.peg.3358	0.687284376540168
fig|6666666.95701.peg.3479	0.687037949728931
fig|6666666.95701.peg.1319	0.686791522917693
fig|6666666.95701.peg.2794	0.686545096106456
fig|6666666.95701.peg.3675	0.686298669295219
fig|6666666.95701.peg.1124	0.686052242483982
fig|6666666.95701.peg.2320	0.685805815672745
fig|6666666.95701.peg.458	0.685559388861508
fig|6666666.95701.peg.85	0.685312962050271
fig|6666666.95701.peg.1111	0.685066535239034
fig|6666666.95701.peg.4489	0.684820108427797
fig|6666666.95701.peg.975	0.68457368161656
fig|6666666.95701.peg.4536	0.684327254805323
fig|6666666.95701.peg.1650	0.684080827994086
fig|6666666.95701.peg.2323	0.683834401182849
fig|6666666.95701.peg.233	0.683587974371612
fig|6666666.95701.peg.1120	0.683341547560375
fig|6666666.95701.peg.3580	0.683095120749137
fig|6666666.95701.peg.2739	0.6828486939379
fig|6666666.95701.peg.3627	0.682602267126663
fig|6666666.95701.peg.3179	0.682355840315426
fig|6666666.95701.peg.1614	0.682109413504189
fig|6666666.95701.peg.869	0.681862986692952
fig|6666666.95701.peg.1480	0.681616559881715
fig|6666666.95701.peg.596	0.681370133070478
fig|6666666.95701.peg.4174	0.681123706259241
fig|6666666.95701.peg.1014	0.680877279448004
fig|6666666.95701.peg.1128	0.680630852636767
fig|6666666.95701.peg.2191	0.68038442582553
fig|6666666.95701.peg.544	0.680137999014293
fig|6666666.95701.peg.408	0.679891572203056
fig|6666666.95701.peg.321	0.679645145391819
fig|6666666.95701.peg.2933	0.679398718580582
fig|6666666.95701.peg.520	0.679152291769345
fig|6666666.95701.peg.4360	0.678905864958107
fig|6666666.95701.peg.2840	0.67865943814687
fig|6666666.95701.peg.1696	0.678413011335633
fig|6666666.95701.peg.3930	0.678166584524396
fig|6666666.95701.peg.3298	0.677920157713159
fig|6666666.95701.peg.2355	0.677673730901922
fig|6666666.95701.peg.449	0.677427304090685
fig|6666666.95701.peg.1320	0.677180877279448
fig|6666666.95701.peg.2615	0.676934450468211
fig|6666666.95701.peg.1115	0.676688023656974
fig|6666666.95701.peg.313	0.676441596845737
fig|6666666.95701.peg.1670	0.6761951700345
fig|6666666.95701.peg.2409	0.675948743223263
fig|6666666.95701.peg.3406	0.675702316412026
fig|6666666.95701.peg.3707	0.675455889600789
fig|6666666.95701.peg.4159	0.675209462789552
fig|6666666.95701.peg.1778	0.674963035978314
fig|6666666.95701.peg.3295	0.674716609167077
fig|6666666.95701.peg.4399	0.67447018235584
fig|6666666.95701.peg.4317	0.674223755544603
fig|6666666.95701.peg.1137	0.673977328733366
fig|6666666.95701.peg.2724	0.673730901922129
fig|6666666.95701.peg.1178	0.673484475110892
fig|6666666.95701.peg.1745	0.673238048299655
fig|6666666.95701.peg.915	0.672991621488418
fig|6666666.95701.peg.4183	0.672745194677181
fig|6666666.95701.peg.2034	0.672498767865944
fig|6666666.95701.peg.3654	0.672252341054707
fig|6666666.95701.peg.4154	0.67200591424347
fig|6666666.95701.peg.199	0.671759487432233
fig|6666666.95701.peg.1135	0.671513060620996
fig|6666666.95701.peg.2732	0.671266633809758
fig|6666666.95701.peg.1085	0.671020206998521
fig|6666666.95701.peg.2092	0.670773780187284
fig|6666666.95701.peg.965	0.670527353376047
fig|6666666.95701.peg.436	0.67028092656481
fig|6666666.95701.peg.1638	0.670034499753573
fig|6666666.95701.peg.671	0.669788072942336
fig|6666666.95701.peg.1413	0.669541646131099
fig|6666666.95701.peg.4333	0.669295219319862
fig|6666666.95701.peg.4443	0.669048792508625
fig|6666666.95701.peg.194	0.668802365697388
fig|6666666.95701.peg.1919	0.668555938886151
fig|6666666.95701.peg.3285	0.668309512074914
fig|6666666.95701.peg.4449	0.668063085263677
fig|6666666.95701.peg.143	0.66781665845244
fig|6666666.95701.peg.336	0.667570231641203
fig|6666666.95701.peg.4042	0.667323804829965
fig|6666666.95701.peg.1127	0.667077378018728
fig|6666666.95701.peg.3181	0.666830951207491
fig|6666666.95701.peg.1084	0.666584524396254
fig|6666666.95701.peg.2182	0.666338097585017
fig|6666666.95701.peg.1206	0.66609167077378
fig|6666666.95701.peg.826	0.665845243962543
fig|6666666.95701.peg.3959	0.665598817151306
fig|6666666.95701.peg.2698	0.665352390340069
fig|6666666.95701.peg.649	0.665105963528832
fig|6666666.95701.peg.647	0.664859536717595
fig|6666666.95701.peg.116	0.664613109906358
fig|6666666.95701.peg.1592	0.664366683095121
fig|6666666.95701.peg.2261	0.664120256283884
fig|6666666.95701.peg.4387	0.663873829472647
fig|6666666.95701.peg.35	0.66362740266141
fig|6666666.95701.peg.4180	0.663380975850173
fig|6666666.95701.peg.2059	0.663134549038935
fig|6666666.95701.peg.2785	0.662888122227698
fig|6666666.95701.peg.1982	0.662641695416461
fig|6666666.95701.peg.4444	0.662395268605224
fig|6666666.95701.peg.2972	0.662148841793987
fig|6666666.95701.peg.2001	0.66190241498275
fig|6666666.95701.peg.3213	0.661655988171513
fig|6666666.95701.peg.2360	0.661409561360276
fig|6666666.95701.peg.351	0.661163134549039
fig|6666666.95701.peg.2250	0.660916707737802
fig|6666666.95701.peg.2721	0.660670280926565
fig|6666666.95701.peg.4218	0.660423854115328
fig|6666666.95701.peg.405	0.660177427304091
fig|6666666.95701.peg.2003	0.659931000492854
fig|6666666.95701.peg.2559	0.659684573681617
fig|6666666.95701.peg.4371	0.659438146870379
fig|6666666.95701.peg.4153	0.659191720059142
fig|6666666.95701.peg.1499	0.658945293247905
fig|6666666.95701.peg.1683	0.658698866436668
fig|6666666.95701.peg.377	0.658452439625431
fig|6666666.95701.peg.3697	0.658206012814194
fig|6666666.95701.peg.2411	0.657959586002957
fig|6666666.95701.peg.3723	0.65771315919172
fig|6666666.95701.peg.997	0.657466732380483
fig|6666666.95701.peg.2123	0.657220305569246
fig|6666666.95701.peg.2189	0.656973878758009
fig|6666666.95701.peg.129	0.656727451946772
fig|6666666.95701.peg.93	0.656481025135535
fig|6666666.95701.peg.3986	0.656234598324298
fig|6666666.95701.peg.2307	0.655988171513061
fig|6666666.95701.peg.1510	0.655741744701824
fig|6666666.95701.peg.1825	0.655495317890586
fig|6666666.95701.peg.4150	0.655248891079349
fig|6666666.95701.peg.1008	0.655002464268112
fig|6666666.95701.peg.3994	0.654756037456875
fig|6666666.95701.peg.2951	0.654509610645638
fig|6666666.95701.peg.2613	0.654263183834401
fig|6666666.95701.peg.1784	0.654016757023164
fig|6666666.95701.peg.4369	0.653770330211927
fig|6666666.95701.peg.1751	0.65352390340069
fig|6666666.95701.peg.1166	0.653277476589453
fig|6666666.95701.peg.1399	0.653031049778216
fig|6666666.95701.peg.3557	0.652784622966979
fig|6666666.95701.peg.1502	0.652538196155742
fig|6666666.95701.peg.2193	0.652291769344505
fig|6666666.95701.peg.2801	0.652045342533268
fig|6666666.95701.peg.464	0.651798915722031
fig|6666666.95701.peg.4494	0.651552488910794
fig|6666666.95701.peg.1407	0.651306062099556
fig|6666666.95701.peg.1593	0.651059635288319
fig|6666666.95701.peg.4339	0.650813208477082
fig|6666666.95701.peg.4436	0.650566781665845
fig|6666666.95701.peg.1334	0.650320354854608
fig|6666666.95701.peg.1105	0.650073928043371
fig|6666666.95701.peg.319	0.649827501232134
fig|6666666.95701.peg.1354	0.649581074420897
fig|6666666.95701.peg.1431	0.64933464760966
fig|6666666.95701.peg.4002	0.649088220798423
fig|6666666.95701.peg.983	0.648841793987186
fig|6666666.95701.peg.4240	0.648595367175949
fig|6666666.95701.peg.3022	0.648348940364712
fig|6666666.95701.peg.1225	0.648102513553475
fig|6666666.95701.peg.3640	0.647856086742238
fig|6666666.95701.peg.2185	0.647609659931001
fig|6666666.95701.peg.3985	0.647363233119763
fig|6666666.95701.peg.3715	0.647116806308526
fig|6666666.95701.peg.4201	0.646870379497289
fig|6666666.95701.peg.1136	0.646623952686052
fig|6666666.95701.peg.57	0.646377525874815
fig|6666666.95701.peg.192	0.646131099063578
fig|6666666.95701.peg.4375	0.645884672252341
fig|6666666.95701.peg.472	0.645638245441104
fig|6666666.95701.peg.4306	0.645391818629867
fig|6666666.95701.peg.423	0.64514539181863
fig|6666666.95701.peg.1655	0.644898965007393
fig|6666666.95701.peg.4209	0.644652538196156
fig|6666666.95701.peg.522	0.644406111384919
fig|6666666.95701.peg.2161	0.644159684573682
fig|6666666.95701.peg.1190	0.643913257762445
fig|6666666.95701.peg.4309	0.643666830951207
fig|6666666.95701.peg.3712	0.64342040413997
fig|6666666.95701.peg.314	0.643173977328733
fig|6666666.95701.peg.1974	0.642927550517496
fig|6666666.95701.peg.200	0.642681123706259
fig|6666666.95701.peg.576	0.642434696895022
fig|6666666.95701.peg.904	0.642188270083785
fig|6666666.95701.peg.4465	0.641941843272548
fig|6666666.95701.peg.2138	0.641695416461311
fig|6666666.95701.peg.2324	0.641448989650074
fig|6666666.95701.peg.2597	0.641202562838837
fig|6666666.95701.peg.2262	0.6409561360276
fig|6666666.95701.peg.106	0.640709709216363
fig|6666666.95701.peg.2359	0.640463282405126
fig|6666666.95701.peg.3411	0.640216855593889
fig|6666666.95701.peg.1286	0.639970428782652
fig|6666666.95701.peg.1228	0.639724001971414
fig|6666666.95701.peg.1099	0.639477575160177
fig|6666666.95701.peg.2049	0.63923114834894
fig|6666666.95701.peg.1793	0.638984721537703
fig|6666666.95701.peg.4216	0.638738294726466
fig|6666666.95701.peg.2275	0.638491867915229
fig|6666666.95701.peg.3953	0.638245441103992
fig|6666666.95701.peg.4278	0.637999014292755
fig|6666666.95701.peg.2321	0.637752587481518
fig|6666666.95701.peg.186	0.637506160670281
fig|6666666.95701.peg.1171	0.637259733859044
fig|6666666.95701.peg.1685	0.637013307047807
fig|6666666.95701.peg.4532	0.63676688023657
fig|6666666.95701.peg.203	0.636520453425333
fig|6666666.95701.peg.3934	0.636274026614096
fig|6666666.95701.peg.4427	0.636027599802859
fig|6666666.95701.peg.3598	0.635781172991622
fig|6666666.95701.peg.4019	0.635534746180384
fig|6666666.95701.peg.1814	0.635288319369147
fig|6666666.95701.peg.4388	0.63504189255791
fig|6666666.95701.peg.3353	0.634795465746673
fig|6666666.95701.peg.2106	0.634549038935436
fig|6666666.95701.peg.1971	0.634302612124199
fig|6666666.95701.peg.2332	0.634056185312962
fig|6666666.95701.peg.1163	0.633809758501725
fig|6666666.95701.peg.2737	0.633563331690488
fig|6666666.95701.peg.1733	0.633316904879251
fig|6666666.95701.peg.1884	0.633070478068014
fig|6666666.95701.peg.692	0.632824051256777
fig|6666666.95701.peg.2156	0.63257762444554
fig|6666666.95701.peg.1015	0.632331197634303
fig|6666666.95701.peg.3582	0.632084770823066
fig|6666666.95701.peg.1329	0.631838344011828
fig|6666666.95701.peg.510	0.631591917200591
fig|6666666.95701.peg.4009	0.631345490389354
fig|6666666.95701.peg.3641	0.631099063578117
fig|6666666.95701.peg.1789	0.63085263676688
fig|6666666.95701.peg.3722	0.630606209955643
fig|6666666.95701.peg.1261	0.630359783144406
fig|6666666.95701.peg.2912	0.630113356333169
fig|6666666.95701.peg.2194	0.629866929521932
fig|6666666.95701.peg.2786	0.629620502710695
fig|6666666.95701.peg.2704	0.629374075899458
fig|6666666.95701.peg.1021	0.629127649088221
fig|6666666.95701.peg.4206	0.628881222276984
fig|6666666.95701.peg.4300	0.628634795465747
fig|6666666.95701.peg.2884	0.62838836865451
fig|6666666.95701.peg.2876	0.628141941843273
fig|6666666.95701.peg.3883	0.627895515032035
fig|6666666.95701.peg.644	0.627649088220798
fig|6666666.95701.peg.1632	0.627402661409561
fig|6666666.95701.peg.36	0.627156234598324
fig|6666666.95701.peg.1652	0.626909807787087
fig|6666666.95701.peg.4205	0.62666338097585
fig|6666666.95701.peg.506	0.626416954164613
fig|6666666.95701.peg.96	0.626170527353376
fig|6666666.95701.peg.2281	0.625924100542139
fig|6666666.95701.peg.2027	0.625677673730902
fig|6666666.95701.peg.3350	0.625431246919665
fig|6666666.95701.peg.2249	0.625184820108428
fig|6666666.95701.peg.2050	0.624938393297191
fig|6666666.95701.peg.424	0.624691966485954
fig|6666666.95701.peg.3984	0.624445539674717
fig|6666666.95701.peg.969	0.62419911286348
fig|6666666.95701.peg.3287	0.623952686052243
fig|6666666.95701.peg.1083	0.623706259241005
fig|6666666.95701.peg.1026	0.623459832429768
fig|6666666.95701.peg.4332	0.623213405618531
fig|6666666.95701.peg.2331	0.622966978807294
fig|6666666.95701.peg.685	0.622720551996057
fig|6666666.95701.peg.2859	0.62247412518482
fig|6666666.95701.peg.27	0.622227698373583
fig|6666666.95701.peg.1208	0.621981271562346
fig|6666666.95701.peg.1096	0.621734844751109
fig|6666666.95701.peg.2906	0.621488417939872
fig|6666666.95701.peg.4243	0.621241991128635
fig|6666666.95701.peg.4062	0.620995564317398
fig|6666666.95701.peg.1715	0.620749137506161
fig|6666666.95701.peg.4188	0.620502710694924
fig|6666666.95701.peg.1140	0.620256283883687
fig|6666666.95701.peg.3324	0.620009857072449
fig|6666666.95701.peg.2689	0.619763430261212
fig|6666666.95701.peg.2547	0.619517003449975
fig|6666666.95701.peg.2731	0.619270576638738
fig|6666666.95701.peg.622	0.619024149827501
fig|6666666.95701.peg.1899	0.618777723016264
fig|6666666.95701.peg.300	0.618531296205027
fig|6666666.95701.peg.849	0.61828486939379
fig|6666666.95701.peg.2787	0.618038442582553
fig|6666666.95701.peg.2837	0.617792015771316
fig|6666666.95701.peg.2812	0.617545588960079
fig|6666666.95701.peg.891	0.617299162148842
fig|6666666.95701.peg.933	0.617052735337605
fig|6666666.95701.peg.565	0.616806308526368
fig|6666666.95701.peg.3725	0.616559881715131
fig|6666666.95701.peg.3362	0.616313454903894
fig|6666666.95701.peg.1773	0.616067028092656
fig|6666666.95701.peg.2873	0.615820601281419
fig|6666666.95701.peg.2180	0.615574174470182
fig|6666666.95701.peg.4483	0.615327747658945
fig|6666666.95701.peg.882	0.615081320847708
fig|6666666.95701.peg.1408	0.614834894036471
fig|6666666.95701.peg.473	0.614588467225234
fig|6666666.95701.peg.1010	0.614342040413997
fig|6666666.95701.peg.1164	0.61409561360276
fig|6666666.95701.peg.2811	0.613849186791523
fig|6666666.95701.peg.618	0.613602759980286
fig|6666666.95701.peg.2213	0.613356333169049
fig|6666666.95701.peg.4334	0.613109906357812
fig|6666666.95701.peg.3655	0.612863479546575
fig|6666666.95701.peg.1498	0.612617052735338
fig|6666666.95701.peg.3264	0.612370625924101
fig|6666666.95701.peg.193	0.612124199112864
fig|6666666.95701.peg.3720	0.611877772301626
fig|6666666.95701.peg.2022	0.611631345490389
fig|6666666.95701.peg.1725	0.611384918679152
fig|6666666.95701.peg.2622	0.611138491867915
fig|6666666.95701.peg.4455	0.610892065056678
fig|6666666.95701.peg.1500	0.610645638245441
fig|6666666.95701.peg.3336	0.610399211434204
fig|6666666.95701.peg.172	0.610152784622967
fig|6666666.95701.peg.2669	0.60990635781173
fig|6666666.95701.peg.2499	0.609659931000493
fig|6666666.95701.peg.1080	0.609413504189256
fig|6666666.95701.peg.528	0.609167077378019
fig|6666666.95701.peg.636	0.608920650566782
fig|6666666.95701.peg.3589	0.608674223755545
fig|6666666.95701.peg.1423	0.608427796944307
fig|6666666.95701.peg.2210	0.60818137013307
fig|6666666.95701.peg.4012	0.607934943321833
fig|6666666.95701.peg.214	0.607688516510596
fig|6666666.95701.peg.2183	0.607442089699359
fig|6666666.95701.peg.1353	0.607195662888122
fig|6666666.95701.peg.1497	0.606949236076885
fig|6666666.95701.peg.3666	0.606702809265648
fig|6666666.95701.peg.678	0.606456382454411
